ensembl_gene_id,chromosome_name,description,external_gene_name,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSDARG00000075682,7,"origin recognition complex, subunit 6 [Source:ZFIN;Acc:ZDB-GENE-030131-2976]",orc6,-0.4955093858518367,3.465648129679755,-3.459925397337954,0.006173559475013719,0.7643347482775856,-2.5639128479256095
ENSDARG00000078734,8,myosin IF [Source:ZFIN;Acc:ZDB-GENE-081104-506],myo1f,0.6566354503624775,1.9966119314974797,3.4501959244510627,0.0062746857732227405,0.7643347482775856,-3.109878592042529
ENSDARG00000041323,12,"cold shock domain containing C2, RNA binding a [Source:ZFIN;Acc:ZDB-GENE-040718-442]",csdc2a,0.42519357627693566,4.598001091316324,3.447405441280011,0.006304004693897939,0.7643347482775856,-2.3405475594258824
ENSDARG00000035652,5,"spermidine/spermine N1-acetyltransferase 1a, duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-050913-41]",sat1a.1,0.5862119808171595,3.64150755860285,3.4465568536690943,0.0063129486714076435,0.7643347482775856,-2.5612409847266377
ENSDARG00000035470,5,SH3-domain GRB2-like endophilin B2b [Source:ZFIN;Acc:ZDB-GENE-040426-833],sh3glb2b,-0.33873625221160486,4.906116755183041,-3.446291501727368,0.006315748131921987,0.7643347482775856,-2.296033033559428
ENSDARG00000098761,22,regulator of G protein signaling 2 [Source:ZFIN;Acc:ZDB-GENE-040718-410],rgs2,-0.75246131786007,2.191280042318215,-3.429358049652344,0.00649707801208248,0.7643347482775856,-2.9728056564175005
ENSDARG00000097721,25,NULL,CU207301.3,0.46387968546413827,2.9784651755339175,3.4106319335195,0.0067038850555627425,0.7643347482775856,-2.7828572192294696
ENSDARG00000092651,9,si:dkey-57a22.11 [Source:ZFIN;Acc:ZDB-GENE-081104-423],si:dkey-57a22.11,-0.4958094232592762,3.088765271239578,-3.3989180685751714,0.00683669814069587,0.7643347482775856,-2.7389989218253055
ENSDARG00000056346,7,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 1 [Source:ZFIN;Acc:ZDB-GENE-070112-1242]",acap1,0.5756248772728826,1.8822941223270897,3.3968381325457346,0.006860563406053306,0.7643347482775856,-3.159814563755188
ENSDARG00000045605,25,"TopBP1-interacting, checkpoint, and replication regulator [Source:ZFIN;Acc:ZDB-GENE-040728-1]",ticrr,-0.4429406670879007,3.958123684110338,-3.393863628574826,0.0068948425888869175,0.7643347482775856,-2.4966636034468412
ENSDARG00000076796,14,"discs, large homolog 3 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-050208-93]",dlg3,0.28391876380410613,5.609162658966809,3.390101215997523,0.006938455431363566,0.7643347482775856,-2.3193722892073163
ENSDARG00000077673,15,"NACHT, LRR and PYD domains-containing protein 16 [Source:ZFIN;Acc:ZDB-GENE-030131-8582]",nlrp16,0.7584160886458097,1.378282647250481,3.383449198332872,0.007016262166044352,0.7643347482775856,-3.347699537139899
ENSDARG00000078518,14,Kazal-type serine peptidase inhibitor domain 2 [Source:ZFIN;Acc:ZDB-GENE-070928-14],kazald2,-0.8595258265091594,2.2138688429839433,-3.3822972762549552,0.007029827105635368,0.7643347482775856,-3.002348738039331
ENSDARG00000057738,13,"helicase, lymphoid specific [Source:ZFIN;Acc:ZDB-GENE-030131-9923]",hells,-0.5196328055778184,5.42397859650349,-3.382155711789724,0.007031496024246561,0.7643347482775856,-2.3315854572285057
ENSDARG00000028517,25,HMG-box transcription factor 1 [Source:ZFIN;Acc:ZDB-GENE-050522-414],hbp1,0.447014210477172,4.383751890762053,3.3801972205527315,0.007054626904535095,0.7643347482775856,-2.4483564472137345
ENSDARG00000007943,19,GA binding protein transcription factor subunit beta 2a [Source:ZFIN;Acc:ZDB-GENE-030131-5733],gabpb2a,-0.49854093434185237,4.439280672592984,-3.374419410686824,0.007123324830964494,0.7643347482775856,-2.4314692240996045
ENSDARG00000111899,22,zgc:171435 [Source:ZFIN;Acc:ZDB-GENE-080305-7],zgc:171435,-0.7444486801844761,1.2615082606420267,-3.3691190891973704,0.007186952673181045,0.7643347482775856,-3.3342876889140634
ENSDARG00000071345,14,microsomal glutathione S-transferase 2 [Source:ZFIN;Acc:ZDB-GENE-060616-94],mgst2,0.8374502337393572,5.043553115525643,3.3673797728300383,0.007207959914494293,0.7643347482775856,-2.3731983812754684
ENSDARG00000057648,8,"deoxynucleotidyltransferase, terminal, interacting protein 2 [Source:ZFIN;Acc:ZDB-GENE-080513-5]",dnttip2,-0.34662004385810585,5.128205794403293,-3.3662908130086104,0.007221144474784926,0.7643347482775856,-2.3674512243343897
ENSDARG00000038312,5,RNA terminal phosphate cyclase-like 1 [Source:ZFIN;Acc:ZDB-GENE-040930-11],rcl1,-0.3089395384813953,4.134459474617024,-3.3606423039109203,0.007289934072944875,0.7643347482775856,-2.4996512163140863
ENSDARG00000016058,14,fibroblast growth factor (acidic) intracellular binding protein a [Source:ZFIN;Acc:ZDB-GENE-040426-1363],fibpa,0.33392520730312686,4.359358526170553,3.359785880666535,0.007300422777469242,0.7643347482775856,-2.4714376073012034
ENSDARG00000055715,22,calpain 8 [Source:ZFIN;Acc:ZDB-GENE-050522-279],capn8,-0.4126577164719471,4.186836679548026,-3.355655863633872,0.007351222506138015,0.7643347482775856,-2.4954348719760615
ENSDARG00000015955,21,claudin c [Source:ZFIN;Acc:ZDB-GENE-010328-3],cldnc,0.36997424108025734,3.7274539712755104,3.3524382780210584,0.007391051805163113,0.7643347482775856,-2.613378639881764
ENSDARG00000071589,22,si:dkey-253d23.2 [Source:ZFIN;Acc:ZDB-GENE-050208-410],si:dkey-253d23.2,-0.6290019480651107,3.0250052637325977,-3.348578413130703,0.007439125427594761,0.7643347482775856,-2.7752729045095217
ENSDARG00000094889,2,complexin 4c [Source:ZFIN;Acc:ZDB-GENE-101018-1],cplx4c,0.8509569162145042,1.2647832972563215,3.345192970462757,0.007481555646672317,0.7643347482775856,-3.38656440846698
ENSDARG00000005179,17,D-glutamate cyclase [Source:ZFIN;Acc:ZDB-GENE-070725-6],dglucy,0.7896943216831406,3.012859223792531,3.3333931514813955,0.007631404878910158,0.7643347482775856,-2.856690533280463
ENSDARG00000010572,8,"solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 25a [Source:ZFIN;Acc:ZDB-GENE-040426-2396]",slc25a25a,-0.4353688482476832,4.778186407676589,-3.332691262106448,0.007640415270359772,0.7643347482775856,-2.4339173553128584
ENSDARG00000116618,22,si:ch73-27e22.8 [Source:ZFIN;Acc:ZDB-GENE-100917-4],si:ch73-27e22.8,-1.0851189999826676,0.5031977188717442,-3.328537852817904,0.007693958855185959,0.7643347482775856,-3.5300802500355486
ENSDARG00000070538,19,hes-related family bHLH transcription factor with YRPW motif 1 [Source:ZFIN;Acc:ZDB-GENE-000607-70],hey1,-0.6686644081016053,4.940153727064802,-3.323585007663745,0.007758314150180309,0.7643347482775856,-2.4329577964771727
ENSDARG00000074283,6,inositol polyphosphate-5-phosphatase D [Source:ZFIN;Acc:ZDB-GENE-100922-30],inpp5d,0.5891276301383671,1.9160173881469562,3.322031109195903,0.0077786189828096325,0.7643347482775856,-3.1947372702829284
ENSDARG00000109368,22,si:dkey-182g1.2 [Source:ZFIN;Acc:ZDB-GENE-060503-619],si:dkey-182g1.2,4.470195653731788,-1.3375968194544503,3.320765027061765,0.007795203383969081,0.7643347482775856,-4.109199792438001
ENSDARG00000023820,21,fatty acid hydroxylase domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2907],faxdc2,0.894749438940617,3.4348761276814015,3.319624432229635,0.007810175216772506,0.7643347482775856,-2.7436730102747027
ENSDARG00000042032,9,POU class 3 homeobox 3a [Source:ZFIN;Acc:ZDB-GENE-980526-220],pou3f3a,-0.34170850203989367,4.960388589567524,-3.3086904382476026,0.007955210276971679,0.7643347482775856,-2.4452109487837306
ENSDARG00000098046,20,NULL,FP017161.1,0.8383887844528928,0.06735065697874566,3.3035503797846246,0.008024346718109454,0.7643347482775856,-3.7186397022892237
ENSDARG00000019717,16,pre-B-cell leukemia homeobox 2 [Source:ZFIN;Acc:ZDB-GENE-000405-5],pbx2,-0.3449995815336754,5.621312363098502,-3.3002124547481415,0.008069574563628565,0.7643347482775856,-2.4199430316526516
ENSDARG00000036335,14,C1GALT1-specific chaperone 1 [Source:ZFIN;Acc:ZDB-GENE-030131-2772],c1galt1c1,-0.2958913177346417,4.694360195803413,-3.2925736714290434,0.008174067785589018,0.7643347482775856,-2.4914808498400176
ENSDARG00000046072,24,sorting nexin 16 [Source:ZFIN;Acc:ZDB-GENE-040426-1832],snx16,0.7019251880737394,3.21455062727292,3.2902790959332,0.008205727201746064,0.7643347482775856,-2.81318773621759
ENSDARG00000059651,6,cell death-inducing DFFA-like effector c [Source:ZFIN;Acc:ZDB-GENE-030131-4591],cidec,-0.928144549898565,0.14115717104754427,-3.2893167507808303,0.00821904269732206,0.7643347482775856,-3.699533346929295
ENSDARG00000040926,18,"nuclear receptor subfamily 2, group F, member 2 [Source:ZFIN;Acc:ZDB-GENE-990415-252]",nr2f2,-0.26529825642922467,7.415423284864694,-3.286422321179588,0.008259225654569192,0.7643347482775856,-2.4676119146984883
ENSDARG00000071090,17,"actinin, alpha 2b [Source:ZFIN;Acc:ZDB-GENE-051127-39]",actn2b,0.45439958047367707,4.361912459328218,3.28473529552623,0.00828273958292896,0.7643347482775856,-2.546981652371327
ENSDARG00000021556,14,ubiquitin-like 3b [Source:ZFIN;Acc:ZDB-GENE-040630-4],ubl3b,0.3050954157432517,5.614347886257335,3.2803799821557815,0.00834376331885929,0.7643347482775856,-2.444293067106287
ENSDARG00000100857,23,NULL,FP101914.1,-0.442206332817098,4.404419829594058,-3.275424544491017,0.00841375838912911,0.7643347482775856,-2.54127224902142
ENSDARG00000076357,12,NULL,CABZ01102039.1,0.5826273643209872,3.289210200979849,3.273830351601997,0.008436404379846647,0.7643347482775856,-2.817769411262493
ENSDARG00000073870,14,glycerophosphodiester phosphodiesterase domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-081107-62],gdpd2,0.551772167098101,4.84069808534624,3.270404273064944,0.008485285223566556,0.7643347482775856,-2.5142460549589463
ENSDARG00000006865,14,"glycine receptor, alpha 4a [Source:ZFIN;Acc:ZDB-GENE-010410-3]",glra4a,-0.6496957038712652,4.382045039627459,-3.2600854449312404,0.00863427379553591,0.7643347482775856,-2.5571773202496053
ENSDARG00000056175,8,scratch family zinc finger 2 [Source:ZFIN;Acc:ZDB-GENE-030131-4097],scrt2,-0.45101757533735487,4.991316251478822,-3.2515541043911687,0.008759483259369835,0.7643347482775856,-2.5086160938146786
ENSDARG00000104297,7,si:ch73-380l10.2 [Source:ZFIN;Acc:ZDB-GENE-141216-416],si:ch73-380l10.2,-0.5858532486848174,2.690284519710806,-3.248403918636637,0.008806187068466382,0.7643347482775856,-2.9655026388818126
ENSDARG00000035629,7,"parvin, alpha b [Source:ZFIN;Acc:ZDB-GENE-070424-60]",parvab,-0.663738054601603,2.116908520389357,-3.2477275455551533,0.008816248116320854,0.7643347482775856,-3.13755691842072
ENSDARG00000070822,3,"2',3'-cyclic nucleotide 3' phosphodiesterase [Source:ZFIN;Acc:ZDB-GENE-030521-29]",cnp,-0.3312270233920077,6.9009090813787335,-3.2476403836901833,0.008817545507612644,0.7643347482775856,-2.4879523163732875
ENSDARG00000059700,23,agmatine ureohydrolase (agmatinase) [Source:ZFIN;Acc:ZDB-GENE-060929-696],agmat,0.903353562941822,0.7241239486620821,3.246505399511158,0.008834457496016173,0.7643347482775856,-3.6133032087964088
ENSDARG00000054154,12,BMS1 ribosome biogenesis factor [Source:ZFIN;Acc:ZDB-GENE-060720-2],bms1,-0.31506364809829823,5.643097984589815,-3.245865541949908,0.008844006468321095,0.7643347482775856,-2.482780872765329
ENSDARG00000057826,8,si:ch73-61d6.3 [Source:ZFIN;Acc:ZDB-GENE-091204-109],si:ch73-61d6.3,0.5453735915489145,2.7932654987340446,3.243866178700344,0.008873912536987903,0.7643347482775856,-2.9932191396238212
ENSDARG00000015966,4,YY1 associated factor 2 [Source:ZFIN;Acc:ZDB-GENE-041210-115],yaf2,-0.3306622217978597,4.822050344018779,-3.2413867795867497,0.008911143236127288,0.7643347482775856,-2.5307636375308626
ENSDARG00000040990,9,ubiquitin specific peptidase 37 [Source:ZFIN;Acc:ZDB-GENE-061013-802],usp37,-0.35444641893824613,5.278379605689815,-3.239564459445611,0.008938609502395282,0.7643347482775856,-2.502573097419634
ENSDARG00000040131,13,"zinc finger, FYVE domain containing 26 [Source:ZFIN;Acc:ZDB-GENE-030131-3286]",zfyve26,0.518185963361588,3.783432025573239,3.2325189419449654,0.009045621082683183,0.7643347482775856,-2.7228808089636676
ENSDARG00000116814,22,NULL,CU570894.2,-0.45557763241940324,3.2259276519358973,-3.2301078703909836,0.009082543309077337,0.7643347482775856,-2.829224452507819
ENSDARG00000007207,11,canopy FGF signaling regulator 2 [Source:ZFIN;Acc:ZDB-GENE-060315-4],cnpy2,0.500487563179198,3.36837399825913,3.227635335235572,0.00912056749979165,0.7643347482775856,-2.818489041566039
ENSDARG00000055786,14,serine protease 23 [Source:ZFIN;Acc:ZDB-GENE-030131-9149],prss23,0.40166844058659323,4.433867279756811,3.226768022215386,0.009133944269555503,0.7643347482775856,-2.5986317495027764
ENSDARG00000092493,14,si:dkeyp-44a8.2 [Source:ZFIN;Acc:ZDB-GENE-070705-542],si:dkeyp-44a8.2,0.44730112745666434,5.95513707125952,3.225204667879083,0.009158107143183688,0.7643347482775856,-2.5028231935101193
ENSDARG00000096508,20,NULL,BX322618.1,1.3294205796785692,4.271304428450048,3.224430869164946,0.00917009108033499,0.7643347482775856,-2.6354564598270858
ENSDARG00000075380,3,KRI1 homolog [Source:ZFIN;Acc:ZDB-GENE-040915-3],kri1,-0.2816268332296618,4.796297087975393,-3.223874003362236,0.009178725305047786,0.7643347482775856,-2.5552051775815747
ENSDARG00000054980,2,EBNA1 binding protein 2 [Source:ZFIN;Acc:ZDB-GENE-030131-6989],ebna1bp2,-0.2795044593963926,5.310628318123598,-3.2129658234863334,0.00934955007616686,0.7643347482775856,-2.5319307802918027
ENSDARG00000043304,16,NOP2 nucleolar protein homolog (yeast) [Source:ZFIN;Acc:ZDB-GENE-050309-7],nop2,-0.3178098420859699,5.441775448118974,-3.21257956047928,0.009355658516395231,0.7643347482775856,-2.5273234843043313
ENSDARG00000002249,18,thromboxane A synthase 1 (platelet) [Source:ZFIN;Acc:ZDB-GENE-030131-8805],tbxas1,0.5509881561993424,2.85387466955397,3.209317586905812,0.009407407606371827,0.7643347482775856,-2.9769296003374714
ENSDARG00000092680,5,si:dkey-58f10.12 [Source:ZFIN;Acc:ZDB-GENE-060526-314],si:dkey-58f10.12,0.852575415484947,1.0668961465775184,3.206767282209834,0.009448071031867783,0.7643347482775856,-3.4959606562059955
ENSDARG00000007217,21,WD repeat domain 55 [Source:ZFIN;Acc:ZDB-GENE-040924-7],wdr55,-0.5440257869255292,3.29495898988406,-3.2039455704147537,0.009493272091738267,0.7643347482775856,-2.827444234005196
ENSDARG00000038064,17,charged multivesicular body protein 3 [Source:ZFIN;Acc:ZDB-GENE-040426-2600],chmp3,0.4181059270740263,3.731151176954728,3.1987938806659164,0.009576370143038115,0.7643347482775856,-2.7612243282186357
ENSDARG00000011312,19,"serine/threonine kinase 3 (STE20 homolog, yeast) [Source:ZFIN;Acc:ZDB-GENE-030131-2845]",stk3,-0.4452744864735351,5.502823892720026,-3.1954238515929916,0.009631132832591635,0.7643347482775856,-2.545490873376561
ENSDARG00000087555,14,si:ch73-308l14.2 [Source:ZFIN;Acc:ZDB-GENE-141219-12],si:ch73-308l14.2,-0.36952183698300606,3.816925808903008,-3.1952556987846763,0.009633873698326386,0.7643347482775856,-2.731385289162217
ENSDARG00000003469,23,neuronal differentiation 4 [Source:ZFIN;Acc:ZDB-GENE-030730-1],neurod4,-0.4858371338582338,6.538857667301118,-3.1946419288248418,0.009643884846799539,0.7643347482775856,-2.5410216638042558
ENSDARG00000011618,14,"solute carrier family 26 (anion exchanger), member 2 [Source:ZFIN;Acc:ZDB-GENE-030717-3]",slc26a2,0.7134293732509751,4.225500376660181,3.189631320491958,0.009726012475642459,0.7643347482775856,-2.693385728017494
ENSDARG00000079605,2,protein arginine methyltransferase 5 [Source:ZFIN;Acc:ZDB-GENE-030616-585],prmt5,-0.4931508959626752,5.280061398724444,-3.188500041245724,0.00974465400625476,0.7643347482775856,-2.5606082421871426
ENSDARG00000101072,14,"CCR4-NOT transcription complex, subunit 6b [Source:ZFIN;Acc:ZDB-GENE-071004-97]",cnot6b,0.5232885766300719,3.1699371361924107,3.1852781346446806,0.00979794642823549,0.7643347482775856,-2.9254663759427455
ENSDARG00000036721,19,"translocase of outer mitochondrial membrane 40 homolog, like [Source:ZFIN;Acc:ZDB-GENE-040426-2319]",tomm40l,-0.2891949042941725,5.382999966883355,-3.184173127552125,0.009816292684501822,0.7643347482775856,-2.561709287024083
ENSDARG00000094131,2,"finTRIM family, member 19 [Source:ZFIN;Acc:ZDB-GENE-090506-5]",ftr19,0.9948410034628892,1.2338733758200866,3.183900254019898,0.009820828578816521,0.7643347482775856,-3.460595151392786
ENSDARG00000101696,9,zgc:158316 [Source:ZFIN;Acc:ZDB-GENE-061215-98],zgc:158316,0.6216948039200134,3.3636579066319228,3.1807486639010802,0.009873372457561397,0.7643347482775856,-2.861640881131089
ENSDARG00000025465,14,"spondin 2a, extracellular matrix protein [Source:ZFIN;Acc:ZDB-GENE-990415-160]",spon2a,0.5908875227223548,3.0015211016026986,3.1764315781379793,0.009945815684403442,0.7643347482775856,-2.9764019408121762
ENSDARG00000078797,19,DENN/MADD domain containing 3a [Source:ZFIN;Acc:ZDB-GENE-091230-6],dennd3a,0.41144408173432717,3.7302004503059973,3.168601208781447,0.010078606783707558,0.7643347482775856,-2.795675617234961
ENSDARG00000035018,5,Thy-1 cell surface antigen [Source:ZFIN;Acc:ZDB-GENE-030131-8561],thy1,0.8512894614073259,4.254505425418249,3.1668804441512872,0.01010803093900941,0.7643347482775856,-2.7065663195750274
ENSDARG00000093157,1,si:ch73-236c18.8 [Source:ZFIN;Acc:ZDB-GENE-121214-113],si:ch73-236c18.8,-0.3749286756723439,3.2451075853104374,-3.1639419271599962,0.010158481585963037,0.7643347482775856,-2.891916005393299
ENSDARG00000025972,14,malignant T cell amplified sequence 1 [Source:ZFIN;Acc:ZDB-GENE-040426-957],mcts1,-0.3569374162712674,5.518167630900485,-3.1611799462877377,0.01020613644498149,0.7643347482775856,-2.583082596864594
ENSDARG00000092551,1,si:dkey-56e3.2 [Source:ZFIN;Acc:ZDB-GENE-090313-316],si:dkey-56e3.2,-0.6786848888846176,0.47929813990520626,-3.160414161656544,0.010219389686402312,0.7643347482775856,-3.6479604202710765
ENSDARG00000076439,12,"protein phosphatase 4, catalytic subunit b [Source:ZFIN;Acc:ZDB-GENE-080219-32]",ppp4cb,-0.3210691225226726,6.051422474980415,-3.1601079246271806,0.010224694585118783,0.7643347482775856,-2.5779853438541918
ENSDARG00000045598,4,aldo-keto reductase family 1 member B [Source:HGNC Symbol;Acc:HGNC:381],AKR1B1 (1 of many),0.4778406576639757,3.477308666555252,3.1501655683648204,0.010398465047551738,0.7643347482775856,-2.8616518640160096
ENSDARG00000036481,5,transcobalamin II [Source:ZFIN;Acc:ZDB-GENE-030131-4648],tcn2,-0.47681847731115046,5.7121944476147615,-3.1485182183138765,0.010427547733296903,0.7643347482775856,-2.5938338363007443
ENSDARG00000058225,11,"actin related protein 2/3 complex, subunit 4, like [Source:ZFIN;Acc:ZDB-GENE-040808-18]",arpc4l,-0.27158120794392004,6.086582733051181,-3.1476426305134506,0.010443039427026811,0.7643347482775856,-2.5926715806179015
ENSDARG00000091150,12,marker of proliferation Ki-67 [Source:ZFIN;Acc:ZDB-GENE-030131-9771],mki67,-0.43687927691700834,8.311981692068551,-3.1472953138145505,0.010449190992387183,0.7643347482775856,-2.6773002914009827
ENSDARG00000093188,8,si:dkey-75a21.2 [Source:ZFIN;Acc:ZDB-GENE-030131-6823],si:dkey-75a21.2,-0.7861387397951555,2.9500767819947384,-3.145450572583744,0.010481926691381576,0.7643347482775856,-2.97133193706963
ENSDARG00000097795,5,zgc:162952 [Source:ZFIN;Acc:ZDB-GENE-070424-98],zgc:162952,0.8801018643836368,1.3699464785483075,3.1454412493910606,0.010482092401597544,0.7643347482775856,-3.4787570274181023
ENSDARG00000016360,24,karyopherin alpha 1 (importin alpha 5) [Source:ZFIN;Acc:ZDB-GENE-091116-39],kpna1,-0.2565609865671888,5.9600526310290265,-3.1429958321079905,0.010525649898619401,0.7643347482775856,-2.5985641888310753
ENSDARG00000020191,11,"protein phosphatase, EF-hand calcium binding domain 1 [Source:ZFIN;Acc:ZDB-GENE-080303-27]",ppef1,0.9224733770940606,0.16109368375945246,3.1422385434510924,0.01053917616480619,0.7643347482775856,-3.777740305483467
ENSDARG00000060992,17,RNA pseudouridylate synthase domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-120411-43],rpusd2,-0.5836097555153943,2.7096586006170207,-3.138528222221331,0.0106057053455524,0.7643347482775856,-3.049343374850095
